timestamp,snapshotDate,productId,productName,category,unitPrice,currentInventory,physicalInventory,historicalSales,salesVelocity7d,salesVelocity30d,inventoryAdjustments,replenishmentDelay,exceptionFrequency,shrinkageIndicator,reorderPoint,safetyStock,isAnomalyLabel,stockoutWithinNext7Days,stockoutOccurred
2026-02-07 09:00:00,2026-02-07,150,Wireless Optical Mouse (Batch 19),Electronics & Accessories,815.01,55,55,7.1,6.3,7.6,0,15,1,0.0273,133,19,0,0,0
2026-02-07 12:00:00,2026-02-07,151,Organic Whole Milk 1L (Batch 20),Dairy & Fresh,69.76,563,563,19.3,16.6,20.6,0,10,4,0.0921,257,51,0,0,0
2026-02-07 15:00:00,2026-02-07,152,Greek Yogurt 400g (Batch 20),Dairy & Fresh,111.16,20,0,15.5,14.2,16.1,-5,4,11,0.1275,104,40,1,1,1
2026-02-07 18:00:00,2026-02-07,153,Artisan Sourdough Bread (Batch 20),Bakery,96.61,88,88,21.4,20.2,20.4,0,1,2,0.0879,71,51,0,1,1
2026-02-07 21:00:00,2026-02-07,154,Sparkling Spring Water 500ml (Batch 20),Beverages,39.97,40,40,18.3,16.8,18.6,3,8,3,0.0803,194,46,0,1,1
2026-02-08 00:00:00,2026-02-08,155,Cold Pressed Orange Juice 1L (Batch 20),Beverages,182.45,44,44,5.3,6.1,5.2,0,2,0,0.0728,23,13,0,0,0
2026-02-08 03:00:00,2026-02-08,156,Premium Arabica Coffee 250g (Batch 20),Packaged Foods,515.91,26,26,8.0,6.9,8.5,0,3,3,0.0906,46,21,0,1,1
2026-02-08 06:00:00,2026-02-08,157,Organic Rolled Oats 1kg (Batch 20),Packaged Foods,225.48,85,85,10.5,22.0,11.5,0,8,3,0.123,120,28,0,1,1
2026-02-08 09:00:00,2026-02-08,158,Dark Chocolate Bar 70% (Batch 20),Snacks & Confectionery,172.82,521,77,28.2,25.5,29.9,-10,3,10,0.3323,163,74,1,1,1
2026-02-08 12:00:00,2026-02-08,159,Almond Granola Bites (Batch 20),Snacks & Confectionery,269.04,189,189,9.6,9.0,9.4,0,7,0,0.0181,88,23,0,0,0
2026-02-08 15:00:00,2026-02-08,160,Antibacterial Hand Wash 500ml (Batch 20),Personal Care,157.11,184,184,12.3,12.6,11.9,0,8,3,0.0184,124,29,0,0,0
2026-02-08 18:00:00,2026-02-08,161,Hydrating Shampoo 400ml (Batch 20),Personal Care,304.17,119,119,10.7,5.0,10.4,0,9,0,0.0123,119,26,0,0,0
2026-02-08 21:00:00,2026-02-08,162,Biodegradable Dish Soap 1L (Batch 20),Household & Cleaning,196.78,146,146,12.2,11.9,12.7,0,5,0,0.0385,94,31,0,0,0
2026-02-09 00:00:00,2026-02-09,163,Microfiber Cleaning Cloths 4-Pack (Batch 20),Household & Cleaning,170.1,119,119,5.1,4.8,5.3,0,21,2,0.0534,124,13,0,0,0
2026-02-09 03:00:00,2026-02-09,164,USB-C Fast Charging Cable 2m (Batch 20),Electronics & Accessories,403.0,153,153,7.5,7.3,7.1,0,14,2,0.005,116,17,0,0,0
2026-02-09 06:00:00,2026-02-09,165,Wireless Optical Mouse (Batch 20),Electronics & Accessories,908.3,9,9,4.6,4.9,4.7,0,8,0,0.0424,48,11,0,1,1
2026-02-09 09:00:00,2026-02-09,166,Organic Whole Milk 1L (Batch 21),Dairy & Fresh,62.79,243,243,19.7,44.5,19.6,0,4,1,0.0207,127,49,0,1,1
2026-02-09 12:00:00,2026-02-09,167,Greek Yogurt 400g (Batch 21),Dairy & Fresh,123.76,207,207,21.7,21.0,23.3,0,4,0,0.019,151,58,0,0,0
2026-02-09 15:00:00,2026-02-09,168,Artisan Sourdough Bread (Batch 21),Bakery,95.45,74,74,17.8,16.0,16.4,-35,1,7,0.0246,57,41,1,1,1
2026-02-09 18:00:00,2026-02-09,169,Sparkling Spring Water 500ml (Batch 21),Beverages,38.53,141,141,36.0,35.9,32.7,0,6,0,0.0518,277,81,0,1,1
2026-02-09 21:00:00,2026-02-09,170,Cold Pressed Orange Juice 1L (Batch 21),Beverages,184.92,123,123,13.6,13.6,13.6,0,4,1,0.0676,88,34,0,0,0
2026-02-10 00:00:00,2026-02-10,171,Premium Arabica Coffee 250g (Batch 21),Packaged Foods,414.73,26,0,11.2,12.7,11.6,-8,6,7,0.1626,98,29,1,1,1
2026-02-10 03:00:00,2026-02-10,172,Organic Rolled Oats 1kg (Batch 21),Packaged Foods,215.88,332,332,15.5,15.5,14.4,0,9,1,0.0488,165,36,0,0,0
2026-02-10 06:00:00,2026-02-10,173,Dark Chocolate Bar 70% (Batch 21),Snacks & Confectionery,150.15,39,39,14.6,12.7,14.4,0,6,0,0.0915,122,36,0,1,1
2026-02-10 09:00:00,2026-02-10,174,Almond Granola Bites (Batch 21),Snacks & Confectionery,257.24,82,82,7.1,6.1,7.5,0,1,3,0.0254,25,18,0,0,0
2026-02-10 12:00:00,2026-02-10,175,Antibacterial Hand Wash 500ml (Batch 21),Personal Care,134.43,454,454,14.5,12.6,15.0,0,7,2,0.0401,142,37,0,0,0
2026-02-10 15:00:00,2026-02-10,176,Hydrating Shampoo 400ml (Batch 21),Personal Care,350.8,142,142,7.0,16.6,7.4,0,8,2,0.0102,77,18,0,0,0
2026-02-10 18:00:00,2026-02-10,177,Biodegradable Dish Soap 1L (Batch 21),Household & Cleaning,195.35,185,185,15.8,17.9,16.7,0,3,0,0.1487,91,41,0,0,0
2026-02-10 21:00:00,2026-02-10,178,Microfiber Cleaning Cloths 4-Pack (Batch 21),Household & Cleaning,191.68,42,42,10.9,11.2,10.4,0,6,2,0.0835,88,26,0,1,1
2026-02-11 00:00:00,2026-02-11,179,USB-C Fast Charging Cable 2m (Batch 21),Electronics & Accessories,401.97,599,599,19.4,22.3,21.1,-2,8,5,0.005,220,52,0,0,0
2026-02-11 03:00:00,2026-02-11,180,Wireless Optical Mouse (Batch 21),Electronics & Accessories,791.94,19,2,8.2,8.6,8.8,-12,17,9,0.3206,171,22,1,1,1
2026-02-11 06:00:00,2026-02-11,181,Organic Whole Milk 1L (Batch 22),Dairy & Fresh,63.2,67,67,14.4,15.7,13.9,0,3,1,0.0412,75,34,0,1,1
2026-02-11 09:00:00,2026-02-11,182,Greek Yogurt 400g (Batch 22),Dairy & Fresh,133.86,262,262,18.9,40.5,19.3,3,5,0,0.0581,144,48,0,1,1
2026-02-11 12:00:00,2026-02-11,183,Artisan Sourdough Bread (Batch 22),Bakery,95.26,2,2,15.8,16.0,15.8,3,1,3,0.0458,54,39,0,1,1
2026-02-11 15:00:00,2026-02-11,184,Sparkling Spring Water 500ml (Batch 22),Beverages,37.72,52,52,29.9,27.5,31.7,3,1,0,0.0265,110,79,0,1,1
2026-02-11 18:00:00,2026-02-11,185,Cold Pressed Orange Juice 1L (Batch 22),Beverages,162.7,391,391,19.3,20.7,21.1,0,7,1,0.0833,199,52,0,0,0
2026-02-11 21:00:00,2026-02-11,186,Premium Arabica Coffee 250g (Batch 22),Packaged Foods,500.24,31,31,4.1,6.5,4.1,0,14,1,0.069,67,10,0,1,1
2026-02-12 00:00:00,2026-02-12,187,Organic Rolled Oats 1kg (Batch 22),Packaged Foods,210.1,429,429,16.9,18.3,16.5,0,11,4,0.0697,222,41,0,0,0
2026-02-12 03:00:00,2026-02-12,188,Dark Chocolate Bar 70% (Batch 22),Snacks & Confectionery,162.69,49,49,22.2,19.0,22.4,0,1,1,0.0326,78,56,0,1,1
2026-02-12 06:00:00,2026-02-12,189,Almond Granola Bites (Batch 22),Snacks & Confectionery,252.13,226,226,7.8,7.8,8.6,0,6,2,0.0163,72,21,0,0,0
2026-02-12 09:00:00,2026-02-12,190,Antibacterial Hand Wash 500ml (Batch 22),Personal Care,144.38,22,22,11.7,11.3,11.5,0,8,1,0.0386,120,28,0,1,1
2026-02-12 12:00:00,2026-02-12,191,Hydrating Shampoo 400ml (Batch 22),Personal Care,357.03,116,116,9.4,11.4,8.5,0,9,0,0.0709,97,21,0,0,0
2026-02-12 15:00:00,2026-02-12,192,Biodegradable Dish Soap 1L (Batch 22),Household & Cleaning,210.97,271,271,6.6,6.2,6.0,0,11,0,0.0251,81,15,0,0,0
2026-02-12 18:00:00,2026-02-12,193,Microfiber Cleaning Cloths 4-Pack (Batch 22),Household & Cleaning,163.37,23,23,9.6,12.9,9.9,0,9,1,0.0367,113,24,0,1,1
2026-02-12 21:00:00,2026-02-12,194,USB-C Fast Charging Cable 2m (Batch 22),Electronics & Accessories,389.51,325,325,17.4,17.1,17.2,0,8,1,0.0224,180,43,0,0,0
2026-02-13 00:00:00,2026-02-13,195,Wireless Optical Mouse (Batch 22),Electronics & Accessories,735.55,8,1,3.0,2.7,3.2,-16,14,6,0.2424,52,8,1,1,1
2026-02-13 03:00:00,2026-02-13,196,Organic Whole Milk 1L (Batch 23),Dairy & Fresh,59.73,449,449,30.6,32.7,30.8,-25,11,3,0.0359,415,77,1,0,0
2026-02-13 06:00:00,2026-02-13,197,Greek Yogurt 400g (Batch 23),Dairy & Fresh,128.12,52,52,14.5,13.0,13.2,0,4,4,0.0145,85,33,0,1,1
2026-02-13 09:00:00,2026-02-13,198,Artisan Sourdough Bread (Batch 23),Bakery,85.75,4,4,13.4,14.9,12.5,0,2,1,0.0061,56,31,0,1,1
2026-02-13 12:00:00,2026-02-13,199,Sparkling Spring Water 500ml (Batch 23),Beverages,42.6,170,170,29.8,36.3,27.1,0,4,1,0.0748,175,67,0,1,1
2026-02-13 15:00:00,2026-02-13,200,Cold Pressed Orange Juice 1L (Batch 23),Beverages,193.79,271,271,9.8,9.2,9.8,0,5,5,0.0106,73,24,0,0,0
2026-02-13 18:00:00,2026-02-13,201,Premium Arabica Coffee 250g (Batch 23),Packaged Foods,423.25,185,185,8.4,9.6,8.4,0,12,1,0.005,121,21,0,0,0
2026-02-13 21:00:00,2026-02-13,202,Organic Rolled Oats 1kg (Batch 23),Packaged Foods,214.02,18,18,13.4,16.1,14.7,0,3,1,0.1167,80,36,0,1,1
2026-02-14 00:00:00,2026-02-14,203,Dark Chocolate Bar 70% (Batch 23),Snacks & Confectionery,164.25,28,28,23.4,21.4,24.1,0,3,1,0.1024,132,60,0,1,1
2026-02-14 03:00:00,2026-02-14,204,Almond Granola Bites (Batch 23),Snacks & Confectionery,223.85,118,118,7.9,8.7,7.8,0,6,2,0.1451,65,19,0,0,0
2026-02-14 06:00:00,2026-02-14,205,Antibacterial Hand Wash 500ml (Batch 23),Personal Care,139.47,42,42,14.2,13.6,15.1,0,3,0,0.0905,82,37,0,1,1
2026-02-14 09:00:00,2026-02-14,206,Hydrating Shampoo 400ml (Batch 23),Personal Care,291.3,151,151,14.4,15.0,13.0,0,8,3,0.07,136,32,0,0,0
2026-02-14 12:00:00,2026-02-14,207,Biodegradable Dish Soap 1L (Batch 23),Household & Cleaning,197.59,267,267,13.9,15.2,13.2,-15,10,4,0.0518,165,33,1,0,0
2026-02-14 15:00:00,2026-02-14,208,Microfiber Cleaning Cloths 4-Pack (Batch 23),Household & Cleaning,194.84,208,208,11.0,11.7,10.1,0,10,2,0.0527,126,25,0,0,0
2026-02-14 18:00:00,2026-02-14,209,USB-C Fast Charging Cable 2m (Batch 23),Electronics & Accessories,443.79,176,29,9.4,11.8,9.0,-11,14,9,0.1615,148,22,1,1,1
2026-02-14 21:00:00,2026-02-14,210,Wireless Optical Mouse (Batch 23),Electronics & Accessories,829.46,33,33,4.3,4.6,4.5,0,8,3,0.0809,47,11,0,0,0
2026-02-15 00:00:00,2026-02-15,211,Organic Whole Milk 1L (Batch 24),Dairy & Fresh,66.16,167,167,22.2,22.5,20.1,0,2,4,0.0319,90,50,0,0,0
2026-02-15 03:00:00,2026-02-15,212,Greek Yogurt 400g (Batch 24),Dairy & Fresh,113.97,135,135,7.2,7.1,6.7,0,8,2,0.0644,69,16,0,0,0
2026-02-15 06:00:00,2026-02-15,213,Artisan Sourdough Bread (Batch 24),Bakery,105.25,65,65,12.9,13.3,11.9,0,4,3,0.0233,76,29,0,1,1
2026-02-15 09:00:00,2026-02-15,214,Sparkling Spring Water 500ml (Batch 24),Beverages,42.87,312,312,36.1,40.8,34.8,-41,3,6,0.0523,191,87,1,0,0
2026-02-15 12:00:00,2026-02-15,215,Cold Pressed Orange Juice 1L (Batch 24),Beverages,174.56,190,190,14.5,16.4,15.8,0,3,1,0.0506,86,39,0,0,0
2026-02-15 15:00:00,2026-02-15,216,Premium Arabica Coffee 250g (Batch 24),Packaged Foods,483.7,95,95,11.9,10.8,12.7,0,13,1,0.1758,196,31,0,0,0
2026-02-15 18:00:00,2026-02-15,217,Organic Rolled Oats 1kg (Batch 24),Packaged Foods,210.85,76,76,10.6,10.1,10.6,0,9,1,0.0165,121,26,0,0,0
2026-02-15 21:00:00,2026-02-15,218,Dark Chocolate Bar 70% (Batch 24),Snacks & Confectionery,170.76,131,131,31.6,36.2,32.7,0,5,3,0.0478,244,81,0,1,1
2026-02-16 00:00:00,2026-02-16,219,Almond Granola Bites (Batch 24),Snacks & Confectionery,268.07,58,58,9.5,9.4,9.5,-23,4,5,0.0993,61,23,1,1,1
2026-02-16 03:00:00,2026-02-16,220,Antibacterial Hand Wash 500ml (Batch 24),Personal Care,147.74,22,22,7.8,7.7,7.7,0,11,1,0.033,103,19,0,1,1
2026-02-16 06:00:00,2026-02-16,221,Hydrating Shampoo 400ml (Batch 24),Personal Care,312.43,143,143,7.4,7.7,8.1,0,7,0,0.0478,76,20,0,0,0
2026-02-16 09:00:00,2026-02-16,222,Biodegradable Dish Soap 1L (Batch 24),Household & Cleaning,211.87,25,25,12.2,11.6,13.0,0,5,1,0.0122,97,32,0,1,1
2026-02-16 12:00:00,2026-02-16,223,Microfiber Cleaning Cloths 4-Pack (Batch 24),Household & Cleaning,165.78,29,29,8.1,7.7,8.1,0,9,1,0.0206,92,20,0,1,1
2026-02-16 15:00:00,2026-02-16,224,USB-C Fast Charging Cable 2m (Batch 24),Electronics & Accessories,369.97,217,38,10.1,9.0,10.1,-12,12,8,0.2476,146,25,1,1,1
2026-02-16 18:00:00,2026-02-16,225,Wireless Optical Mouse (Batch 24),Electronics & Accessories,735.15,99,99,6.8,7.7,6.2,0,17,3,0.007,120,15,0,0,0
2026-02-16 21:00:00,2026-02-16,226,Organic Whole Milk 1L (Batch 25),Dairy & Fresh,65.9,354,354,30.1,25.7,30.1,0,4,0,0.0233,195,75,0,0,0
2026-02-17 00:00:00,2026-02-17,227,Greek Yogurt 400g (Batch 25),Dairy & Fresh,121.44,10,10,10.4,10.7,10.7,0,1,1,0.0807,36,26,0,1,1
2026-02-17 03:00:00,2026-02-17,228,Artisan Sourdough Bread (Batch 25),Bakery,97.31,127,127,19.0,18.1,18.7,0,2,0,0.0087,83,46,0,0,0
2026-02-17 06:00:00,2026-02-17,229,Sparkling Spring Water 500ml (Batch 25),Beverages,45.5,200,200,15.2,15.8,15.3,0,4,4,0.0839,99,38,0,0,0
2026-02-17 09:00:00,2026-02-17,230,Cold Pressed Orange Juice 1L (Batch 25),Beverages,203.9,58,58,12.7,11.8,13.0,-22,2,6,0.0142,58,32,1,1,1
2026-02-17 12:00:00,2026-02-17,231,Premium Arabica Coffee 250g (Batch 25),Packaged Foods,446.5,162,162,12.2,13.3,11.3,0,5,0,0.1165,84,28,0,0,0
2026-02-17 15:00:00,2026-02-17,232,Organic Rolled Oats 1kg (Batch 25),Packaged Foods,197.74,122,122,18.2,15.7,16.5,-2,8,3,0.0279,173,41,0,0,0
2026-02-17 18:00:00,2026-02-17,233,Dark Chocolate Bar 70% (Batch 25),Snacks & Confectionery,174.57,238,238,22.8,21.6,20.9,0,3,2,0.0297,114,52,0,0,0
2026-02-17 21:00:00,2026-02-17,234,Almond Granola Bites (Batch 25),Snacks & Confectionery,267.5,352,352,8.3,16.0,7.8,0,9,2,0.0262,89,19,0,0,0
2026-02-18 00:00:00,2026-02-18,235,Antibacterial Hand Wash 500ml (Batch 25),Personal Care,135.56,396,396,22.3,22.7,22.8,0,6,0,0.0297,193,57,0,0,0
2026-02-18 03:00:00,2026-02-18,236,Hydrating Shampoo 400ml (Batch 25),Personal Care,362.33,179,179,14.4,13.5,14.7,0,9,4,0.1427,168,36,0,0,0
2026-02-18 06:00:00,2026-02-18,237,Biodegradable Dish Soap 1L (Batch 25),Household & Cleaning,218.15,10,10,13.5,15.3,13.3,0,7,0,0.1194,126,33,0,1,1
2026-02-18 09:00:00,2026-02-18,238,Microfiber Cleaning Cloths 4-Pack (Batch 25),Household & Cleaning,170.47,14,14,5.5,5.9,5.5,-10,6,1,0.1526,46,13,0,1,1
2026-02-18 12:00:00,2026-02-18,239,USB-C Fast Charging Cable 2m (Batch 25),Electronics & Accessories,421.59,129,129,8.4,12.6,9.2,0,8,1,0.0615,96,23,0,0,0
2026-02-18 15:00:00,2026-02-18,240,Wireless Optical Mouse (Batch 25),Electronics & Accessories,889.36,152,152,8.4,9.1,8.4,0,11,2,0.1272,113,21,0,0,0
2026-02-18 18:00:00,2026-02-18,241,Organic Whole Milk 1L (Batch 26),Dairy & Fresh,61.47,390,390,35.8,34.8,37.2,0,4,0,0.0181,241,93,0,0,0
2026-02-18 21:00:00,2026-02-18,242,Greek Yogurt 400g (Batch 26),Dairy & Fresh,114.07,114,114,24.9,22.8,22.4,3,5,1,0.0992,168,56,0,1,1
2026-02-19 00:00:00,2026-02-19,243,Artisan Sourdough Bread (Batch 26),Bakery,92.42,53,53,18.0,19.4,16.7,0,5,2,0.0336,124,41,0,1,1
2026-02-19 03:00:00,2026-02-19,244,Sparkling Spring Water 500ml (Batch 26),Beverages,41.07,341,341,44.8,44.4,48.1,-2,6,0,0.166,408,120,0,0,0
2026-02-19 06:00:00,2026-02-19,245,Cold Pressed Orange Juice 1L (Batch 26),Beverages,177.28,38,38,6.1,11.6,6.4,3,2,0,0.0317,28,16,0,1,1
2026-02-19 09:00:00,2026-02-19,246,Premium Arabica Coffee 250g (Batch 26),Packaged Foods,448.57,7,7,8.8,7.7,9.5,0,5,2,0.0293,70,23,0,1,1
2026-02-19 12:00:00,2026-02-19,247,Organic Rolled Oats 1kg (Batch 26),Packaged Foods,189.3,39,39,17.5,15.3,16.2,0,6,1,0.1972,137,40,0,1,1
2026-02-19 15:00:00,2026-02-19,248,Dark Chocolate Bar 70% (Batch 26),Snacks & Confectionery,180.18,30,30,21.9,20.7,21.2,0,3,2,0.1106,116,53,0,1,1
2026-02-19 18:00:00,2026-02-19,249,Almond Granola Bites (Batch 26),Snacks & Confectionery,269.49,159,159,9.9,9.0,9.7,0,7,0,0.0283,91,24,0,0,0
2026-02-19 21:00:00,2026-02-19,250,Antibacterial Hand Wash 500ml (Batch 26),Personal Care,154.44,226,226,16.9,25.0,16.0,-34,7,7,0.0863,152,40,1,0,0
2026-02-20 00:00:00,2026-02-20,251,Hydrating Shampoo 400ml (Batch 26),Personal Care,326.76,80,7,9.4,10.3,8.5,-19,2,8,0.1253,38,21,1,1,1
2026-02-20 03:00:00,2026-02-20,252,Biodegradable Dish Soap 1L (Batch 26),Household & Cleaning,177.34,12,12,15.5,19.5,16.1,0,4,1,0.0075,104,40,0,1,1
2026-02-20 06:00:00,2026-02-20,253,Microfiber Cleaning Cloths 4-Pack (Batch 26),Household & Cleaning,174.32,133,133,5.8,5.6,5.9,0,12,1,0.0623,84,14,0,0,0
2026-02-20 09:00:00,2026-02-20,254,USB-C Fast Charging Cable 2m (Batch 26),Electronics & Accessories,432.05,457,457,14.5,12.8,15.3,0,7,2,0.0858,145,38,0,0,0
2026-02-20 12:00:00,2026-02-20,255,Wireless Optical Mouse (Batch 26),Electronics & Accessories,808.58,213,213,7.2,7.6,7.3,-34,11,6,0.0884,98,18,1,0,0
2026-02-20 15:00:00,2026-02-20,256,Organic Whole Milk 1L (Batch 27),Dairy & Fresh,64.48,79,79,29.8,28.2,31.8,0,3,4,0.1041,174,79,0,1,1
2026-02-20 18:00:00,2026-02-20,257,Greek Yogurt 400g (Batch 27),Dairy & Fresh,131.87,176,176,16.9,17.8,16.2,0,5,5,0.079,121,40,0,0,0
2026-02-20 21:00:00,2026-02-20,258,Artisan Sourdough Bread (Batch 27),Bakery,102.37,136,136,19.1,18.7,18.9,0,1,1,0.005,65,47,0,0,0
2026-02-21 00:00:00,2026-02-21,259,Sparkling Spring Water 500ml (Batch 27),Beverages,42.28,100,100,25.3,25.1,24.2,0,4,4,0.1017,156,60,0,1,1
2026-02-21 03:00:00,2026-02-21,260,Cold Pressed Orange Juice 1L (Batch 27),Beverages,174.29,2,2,12.1,11.0,13.1,-22,2,5,0.0509,58,32,1,1,1
2026-02-21 06:00:00,2026-02-21,261,Premium Arabica Coffee 250g (Batch 27),Packaged Foods,411.01,21,21,6.2,7.0,6.2,0,5,4,0.008,46,15,0,1,1
2026-02-21 09:00:00,2026-02-21,262,Organic Rolled Oats 1kg (Batch 27),Packaged Foods,227.39,91,91,18.0,19.0,16.2,0,4,0,0.0616,104,40,0,1,1
2026-02-21 12:00:00,2026-02-21,263,Dark Chocolate Bar 70% (Batch 27),Snacks & Confectionery,178.03,242,242,12.1,10.7,11.9,0,7,0,0.0397,112,29,0,0,0
2026-02-21 15:00:00,2026-02-21,264,Almond Granola Bites (Batch 27),Snacks & Confectionery,249.47,13,13,7.6,6.8,7.2,0,5,2,0.0428,54,18,0,1,1
2026-02-21 18:00:00,2026-02-21,265,Antibacterial Hand Wash 500ml (Batch 27),Personal Care,153.49,195,195,8.5,9.4,9.3,0,9,1,0.0631,106,23,0,0,0
2026-02-21 21:00:00,2026-02-21,266,Hydrating Shampoo 400ml (Batch 27),Personal Care,343.58,196,196,5.4,5.1,5.7,0,8,2,0.1421,59,14,0,0,0
2026-02-22 00:00:00,2026-02-22,267,Biodegradable Dish Soap 1L (Batch 27),Household & Cleaning,201.79,162,162,14.0,12.5,14.2,0,5,0,0.032,106,35,0,0,0
2026-02-22 03:00:00,2026-02-22,268,Microfiber Cleaning Cloths 4-Pack (Batch 27),Household & Cleaning,187.88,197,197,5.6,8.2,5.3,0,11,3,0.022,71,13,0,0,0
2026-02-22 06:00:00,2026-02-22,269,USB-C Fast Charging Cable 2m (Batch 27),Electronics & Accessories,398.69,246,246,11.6,13.1,11.4,0,12,0,0.0136,164,28,0,0,0
2026-02-22 09:00:00,2026-02-22,270,Wireless Optical Mouse (Batch 27),Electronics & Accessories,789.03,59,59,6.8,6.7,6.2,0,6,3,0.0567,52,15,0,0,0
2026-02-22 12:00:00,2026-02-22,271,Organic Whole Milk 1L (Batch 28),Dairy & Fresh,63.65,187,187,27.2,23.5,25.1,3,2,0,0.0148,112,62,0,0,0
2026-02-22 15:00:00,2026-02-22,272,Greek Yogurt 400g (Batch 28),Dairy & Fresh,122.87,154,27,16.0,15.2,17.2,-8,4,6,0.2663,111,43,1,1,1
2026-02-22 18:00:00,2026-02-22,273,Artisan Sourdough Bread (Batch 28),Bakery,107.77,167,167,16.7,18.3,17.7,0,1,0,0.157,61,44,0,0,0
2026-02-22 21:00:00,2026-02-22,274,Sparkling Spring Water 500ml (Batch 28),Beverages,40.58,342,342,21.1,18.9,22.0,0,5,1,0.0752,165,55,0,0,0
2026-02-23 00:00:00,2026-02-23,275,Cold Pressed Orange Juice 1L (Batch 28),Beverages,204.8,238,238,14.0,13.8,14.9,0,5,1,0.0539,111,37,0,0,0
2026-02-23 03:00:00,2026-02-23,276,Premium Arabica Coffee 250g (Batch 28),Packaged Foods,414.04,5,5,12.4,13.4,11.4,0,6,2,0.0344,96,28,0,1,1
2026-02-23 06:00:00,2026-02-23,277,Organic Rolled Oats 1kg (Batch 28),Packaged Foods,202.43,124,124,17.5,16.9,16.7,0,4,0,0.0739,107,41,0,0,0
2026-02-23 09:00:00,2026-02-23,278,Dark Chocolate Bar 70% (Batch 28),Snacks & Confectionery,180.17,39,39,33.1,31.2,36.4,0,1,3,0.0368,127,91,0,1,1
2026-02-23 12:00:00,2026-02-23,279,Almond Granola Bites (Batch 28),Snacks & Confectionery,220.46,6,6,11.4,12.0,11.9,0,7,2,0.0111,112,29,0,1,1
2026-02-23 15:00:00,2026-02-23,280,Antibacterial Hand Wash 500ml (Batch 28),Personal Care,138.78,197,197,17.8,19.1,16.2,0,13,1,0.1502,250,40,0,0,0
2026-02-23 18:00:00,2026-02-23,281,Hydrating Shampoo 400ml (Batch 28),Personal Care,303.08,77,77,8.7,9.7,8.2,3,10,3,0.1536,102,20,0,0,0
2026-02-23 21:00:00,2026-02-23,282,Biodegradable Dish Soap 1L (Batch 28),Household & Cleaning,190.35,52,52,14.7,14.6,14.9,0,9,4,0.0784,171,37,0,1,1
2026-02-24 00:00:00,2026-02-24,283,Microfiber Cleaning Cloths 4-Pack (Batch 28),Household & Cleaning,197.81,120,120,6.0,6.6,6.2,0,8,0,0.0481,64,15,0,0,0
2026-02-24 03:00:00,2026-02-24,284,USB-C Fast Charging Cable 2m (Batch 28),Electronics & Accessories,427.55,83,83,10.3,11.4,10.5,0,13,1,0.1634,162,26,0,0,0
2026-02-24 06:00:00,2026-02-24,285,Wireless Optical Mouse (Batch 28),Electronics & Accessories,784.87,110,19,4.2,3.8,3.9,-9,16,7,0.2726,71,9,1,1,1
2026-02-24 09:00:00,2026-02-24,286,Organic Whole Milk 1L (Batch 29),Dairy & Fresh,60.96,117,117,20.2,19.7,18.3,0,1,4,0.0422,63,45,0,1,1
2026-02-24 12:00:00,2026-02-24,287,Greek Yogurt 400g (Batch 29),Dairy & Fresh,123.78,265,265,19.9,18.3,21.4,0,2,2,0.0786,95,53,0,0,0
2026-02-24 15:00:00,2026-02-24,288,Artisan Sourdough Bread (Batch 29),Bakery,108.25,47,47,12.8,13.8,12.1,0,1,3,0.0491,42,30,0,1,1
2026-02-24 18:00:00,2026-02-24,289,Sparkling Spring Water 500ml (Batch 29),Beverages,38.26,165,165,28.6,25.4,26.8,0,6,1,0.0501,227,67,0,1,1
2026-02-24 21:00:00,2026-02-24,290,Cold Pressed Orange Juice 1L (Batch 29),Beverages,171.07,8,8,10.3,10.8,10.9,-5,4,6,0.0225,70,27,0,1,1
2026-02-25 00:00:00,2026-02-25,291,Premium Arabica Coffee 250g (Batch 29),Packaged Foods,489.7,99,99,6.9,7.6,6.5,0,9,1,0.0183,74,16,0,0,0
2026-02-25 03:00:00,2026-02-25,292,Organic Rolled Oats 1kg (Batch 29),Packaged Foods,229.88,78,78,15.0,15.1,15.9,0,8,0,0.06,166,39,0,1,1
2026-02-25 06:00:00,2026-02-25,293,Dark Chocolate Bar 70% (Batch 29),Snacks & Confectionery,176.38,186,0,15.0,14.7,15.9,-17,14,6,0.2537,261,39,1,1,1
2026-02-25 09:00:00,2026-02-25,294,Almond Granola Bites (Batch 29),Snacks & Confectionery,237.11,26,26,7.1,7.5,6.5,-10,2,1,0.1884,29,16,0,1,1
2026-02-25 12:00:00,2026-02-25,295,Antibacterial Hand Wash 500ml (Batch 29),Personal Care,147.65,48,48,20.9,24.0,19.3,0,5,2,0.0918,144,48,0,1,1
2026-02-25 15:00:00,2026-02-25,296,Hydrating Shampoo 400ml (Batch 29),Personal Care,366.54,258,258,7.8,7.5,8.0,0,10,1,0.0954,100,20,0,0,0
2026-02-25 18:00:00,2026-02-25,297,Biodegradable Dish Soap 1L (Batch 29),Household & Cleaning,217.95,185,185,9.5,9.8,8.8,0,6,1,0.0634,74,22,0,0,0
2026-02-25 21:00:00,2026-02-25,298,Microfiber Cleaning Cloths 4-Pack (Batch 29),Household & Cleaning,162.37,156,7,10.2,11.1,10.8,-11,9,8,0.3166,124,27,1,1,1
2026-02-26 00:00:00,2026-02-26,299,USB-C Fast Charging Cable 2m (Batch 29),Electronics & Accessories,384.3,118,118,8.3,8.9,7.7,0,11,2,0.013,103,19,0,0,0
